scenario,arm,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
step_down,naive,2,16553790,516768,434444,210433,,201576
step_down,naive,2,16565038,536544,434444,209318,,201516
step_down,naive,2,16575180,562500,431940,208261,,200864
step_down,naive,2,16585675,578880,431940,207026,,198386
step_down,naive,2,17048203,492048,434444,227885,,225442
step_down,naive,2,17322587,516768,376852,191243,168776,168776
step_down,naive,2,17332819,541488,375600,188214,167014,167014
step_down,naive,2,17343289,566208,375600,185459,166177,166177
step_down,naive,2,17353675,578880,375600,183012,165888,165888
step_down,naive,2,17963614,492048,356820,174849,,169474
step_down,naive,2,18038170,516768,348056,167264,,158562
step_down,naive,2,18049035,542724,346804,165942,,156690
step_down,naive,2,18059860,568680,345552,164521,,154576
step_down,naive,2,18070296,578880,344300,163098,,153142
step_down,naive,2,19143209,492048,330528,164169,,156981
step_down,naive,2,19163904,516768,328024,161977,,154170
step_down,naive,2,19174157,541488,328024,160728,,151986
step_down,naive,2,19185014,567444,326772,159528,,151134
step_down,naive,2,19195446,578880,324268,158293,,149648
step_down,naive,2,19760772,492048,314252,154249,,148276
step_down,naive,2,20512740,491934,215344,97918,94010,94010
step_down,naive,2,20523058,486620,214092,97395,93740,93740
step_down,naive,2,20533980,486352,211588,96880,93277,93277
step_down,naive,2,20544301,481394,211588,96352,92663,92663
step_down,naive,2,20565456,478746,209084,95267,91450,91450
step_down,naive,2,20576029,476338,207832,94742,91072,91072
step_down,naive,2,20586661,475048,205328,94190,90330,90330
step_down,naive,2,20597157,472836,202824,93623,89654,89654
step_down,naive,2,20608011,469904,202824,93062,89140,89140
step_down,naive,2,20618738,466942,202824,92482,88424,88424
step_down,naive,2,20629177,464108,199068,91916,87957,87957
step_down,naive,2,20639474,462302,200320,91350,87395,87395
step_down,naive,2,20650404,458758,197816,90799,86942,86942
step_down,naive,2,20661299,455528,196564,90206,86058,86058
step_down,naive,2,20671628,453072,195312,89603,85386,85386
step_down,naive,2,20682188,449650,194060,89022,84962,84962
step_down,naive,2,20692290,447420,192808,88424,84244,84244
step_down,naive,2,20702642,444734,191556,87863,83939,83939
step_down,naive,2,20713058,442570,190304,87295,83324,83324
step_down,naive,2,20723427,438346,186548,86748,82925,82925
step_down,naive,2,20733731,435136,186548,86175,82171,82171
step_down,naive,2,20744080,433110,184044,85591,81506,81506
step_down,naive,2,20754403,429680,184044,84999,80855,80855
step_down,naive,2,20765261,428224,182792,84417,80345,80345
step_down,naive,2,20776093,425284,181540,83840,79803,79803
step_down,naive,2,20786938,423378,180288,83242,79062,79062
step_down,naive,2,20797896,419776,177784,82620,78271,78271
step_down,naive,2,20808280,416598,175280,82015,77781,77781
step_down,naive,2,20818590,413488,175280,81405,77140,77140
step_down,naive,2,20828981,411052,174028,80815,76689,76689
step_down,naive,2,20839289,408462,172776,80231,76143,76143
step_down,naive,2,20850241,404922,171524,79637,75483,75483
step_down,naive,2,20860508,401144,170272,79024,74733,74733
step_down,naive,2,20871424,398802,169020,78402,74051,74051
step_down,naive,2,20881743,395740,167768,77771,73354,73354
step_down,naive,2,20892629,393584,165264,77152,72822,72822
step_down,naive,2,20903527,390976,162760,76532,72194,72194
step_down,naive,2,20914372,387824,162760,75909,71554,71554
step_down,naive,2,20925809,384240,160256,75284,70916,70916
step_down,naive,2,20936624,380982,159004,74651,70223,70223
step_down,naive,2,20946998,377652,157752,74026,69655,69655
step_down,naive,2,20957588,375110,155248,73436,69309,69309
step_down,naive,2,20967636,372110,155248,72804,68387,68387
step_down,naive,2,20978664,369052,152744,72185,67855,67855
step_down,naive,2,20988878,366004,152744,71555,67151,67151
step_down,naive,2,20999268,362692,150240,70926,66527,66527
step_down,naive,2,21010154,359978,148988,70292,65854,65854
step_down,naive,2,21020901,358326,146484,69636,65048,65048
step_down,naive,2,21031749,353920,146484,68970,64312,64312
step_down,naive,2,21042214,351380,145232,68288,63514,63514
step_down,naive,2,21052553,348016,143980,67650,63189,63189
step_down,naive,2,21063485,345034,142728,67015,62571,62571
step_down,naive,2,21074255,341820,141476,66357,61755,61755
step_down,naive,2,21084684,337968,140224,65726,61316,61316
step_down,naive,2,21095001,334452,136468,65106,60769,60769
step_down,naive,2,21105410,330640,137720,64550,60658,60658
step_down,naive,2,21115900,329086,137720,64004,60184,60184
step_down,naive,2,21126402,326134,137720,63559,,60450
step_down,naive,2,21137725,322236,137720,63143,,60238
step_down,naive,2,21148065,320138,136468,62780,,60246
step_down,naive,2,21159158,317524,135216,62460,,60225
step_down,naive,2,21169600,316994,135216,62182,,60239
step_down,naive,2,21180501,316000,138972,61936,,60216
step_down,naive,2,21201216,315050,138972,61532,,60185
step_down,naive,2,21571245,313814,136468,60251,,60206
step_down,naive,2,21676711,337298,136468,60270,,60165
step_down,naive,2,21687042,352300,142728,60257,,60172
step_down,naive,2,21750743,313814,185296,60594,,62623
step_down,naive,2,21823236,314236,161508,66972,,75842
step_down,naive,2,23552667,314226,136468,60219,,60223
step_down,naive,2,23995298,338946,135216,60231,,60253
step_down,naive,2,24005742,352763,143980,60225,,60187
step_down,naive,2,24068226,314226,184044,60506,,62410
step_down,naive,2,24140766,314366,161508,66896,,75703
step_down,naive,2,25320552,314228,140224,60197,,60169
step_down,naive,2,25341794,314204,137720,60188,,60171
step_down,naive,2,25489073,312968,140224,60225,,60260
step_down,naive,2,25521405,314204,135216,60227,,60235
step_down,naive,2,26509918,337688,136468,60221,,60198
step_down,naive,2,26520968,352739,146484,60214,,60172
step_down,naive,2,26583622,314204,185296,60568,,62631
step_down,naive,2,26676792,313758,156500,68972,,74496
step_down,naive,3,1548,15360,1998,,,
step_down,naive,3,22637,16871,1879,21089,21089,21089
step_down,naive,3,23946,18718,2504,21252,,22398
step_down,naive,3,43730,21190,7200,21202,20858,20858
step_down,naive,3,50409,24038,10080,21118,20532,20532
step_down,naive,3,57776,26886,11520,21086,,20869
step_down,naive,3,64178,29734,11520,21001,20408,20408
step_down,naive,3,84792,32582,25920,20694,20212,20212
step_down,naive,3,87558,35430,28800,20655,,20384
step_down,naive,3,92377,38278,31680,20580,,20322
step_down,naive,3,94850,41126,34560,20551,,20352
step_down,naive,3,96292,43974,37440,20501,20158,20158
step_down,naive,3,98267,46822,38880,20465,,20214
step_down,naive,3,100745,49670,44640,20440,,20270
step_down,naive,3,102269,52518,46080,20407,,20178
step_down,naive,3,104799,55366,50400,20405,,20394
step_down,naive,3,106492,59638,51840,20379,,20200
step_down,naive,3,107933,62486,56160,20351,,20161
step_down,naive,3,109384,65334,59040,20328,,20172
step_down,naive,3,111276,68182,63360,20307,,20164
step_down,naive,3,112678,72454,64800,20291,,20181
step_down,naive,3,113910,75302,67680,20271,20132,20132
step_down,naive,3,115037,78150,70560,20251,20113,20113
step_down,naive,3,116542,80998,74880,20268,,20390
step_down,naive,3,119071,83846,79200,20290,,20267
step_down,naive,3,120015,86694,82080,20286,,20264
step_down,naive,3,120887,89542,84960,20276,,20213
step_down,naive,3,121806,92390,87840,20263,,20174
step_down,naive,3,122792,95238,90720,20260,,20243
step_down,naive,3,123671,98086,93600,20255,,20222
step_down,naive,3,124577,100934,96480,20249,,20213
step_down,naive,3,125284,103782,97920,20234,,20130
step_down,naive,3,126141,106630,100800,20227,,20181
step_down,naive,3,126898,109478,103680,20219,,20168
step_down,naive,3,127741,112326,106560,20218,,20217
step_down,naive,3,128414,115174,108000,20213,,20179
step_down,naive,3,129094,118022,110880,20204,,20143
step_down,naive,3,129847,120870,113760,20199,,20165
step_down,naive,3,130513,123718,116640,20191,,20140
step_down,naive,3,131226,126566,119520,20183,,20130
step_down,naive,3,131909,129414,122400,20176,,20129
step_down,naive,3,132594,132262,125280,20170,,20131
step_down,naive,3,133214,135110,128160,20163,,20114
step_down,naive,3,133867,137958,131040,20159,,20137
step_down,naive,3,134545,140806,133920,20162,,20190
step_down,naive,3,135156,143654,136800,20165,,20191
step_down,naive,3,135658,146502,138240,20160,,20129
step_down,naive,3,136256,149350,141120,20157,,20139
step_down,naive,3,136870,152198,144000,20159,,20177
step_down,naive,3,137427,155046,146880,20158,,20153
step_down,naive,3,138041,157894,151200,20162,,20194
step_down,naive,3,138569,160742,152640,20163,,20173
step_down,naive,3,139270,163590,158400,20163,,20169
step_down,naive,3,139640,166438,158400,20163,,20164
step_down,naive,3,140144,169286,161280,20156,20109,20109
step_down,naive,3,140639,172134,164160,20152,,20131
step_down,naive,3,142891,183526,161280,20178,,20363
step_down,naive,3,144870,196342,171360,20192,,20294
step_down,naive,3,146867,210582,182880,20195,,20220
step_down,naive,3,148896,224822,197280,20203,,20260
step_down,naive,3,150887,240486,210240,20209,,20258
step_down,naive,3,153038,257574,224640,20222,,20317
step_down,naive,3,154912,274662,240480,20229,,20283
step_down,naive,3,156954,293174,256320,20246,,20367
step_down,naive,3,158800,311686,275040,20257,,20341
step_down,naive,3,160804,333046,290880,20268,,20351
step_down,naive,3,164683,357254,309600,20420,,21484
step_down,naive,3,166556,381462,334080,20543,,21411
step_down,naive,3,168804,408518,354240,20677,,21615
step_down,naive,3,171181,436998,380160,20838,,21967
step_down,naive,3,176421,469750,404640,21267,,22762
step_down,naive,3,182561,508198,432055,22045,,25189
step_down,naive,3,192927,552342,463735,23765,,27660
step_down,naive,3,244611,539538,496855,36449,,43959
step_down,naive,3,286478,466390,241920,40250,,40810
step_down,naive,3,540362,526198,239040,20328,,20193
step_down,naive,3,545431,548695,239040,20308,,20168
step_down,naive,3,734589,466390,240480,23103,,22417
step_down,naive,3,760148,526198,239040,21872,,20098
step_down,naive,3,765209,548695,240480,21659,,20175
step_down,naive,3,806086,546462,313920,20746,,21059
step_down,naive,3,826549,547068,283680,21923,,24842
step_down,naive,3,852245,548695,279360,23149,,23535
step_down,naive,3,872867,547068,336960,23159,,22980
step_down,naive,3,944406,466390,236160,24162,,21972
step_down,naive,3,1016095,521926,246240,20965,,20669
step_down,naive,3,1021247,547068,246240,20916,,20574
step_down,naive,3,1036541,548695,241920,20729,,20265
step_down,naive,3,1062052,547068,315360,20558,,21107
step_down,naive,3,1097741,546366,264960,22955,,24678
step_down,naive,3,1118233,466390,234720,22912,,21936
step_down,naive,3,1297007,526198,239040,20138,,20119
step_down,naive,3,1302141,546366,239040,20131,,20082
step_down,naive,3,1317558,548695,240480,20143,,20143
step_down,naive,3,1343142,544942,316800,20301,,21240
step_down,naive,3,1379061,544434,266400,22981,,25034
step_down,naive,3,1399268,466390,236160,22993,,22083
step_down,naive,3,3915387,526198,239040,20069,,20062
step_down,naive,3,3920455,543520,239040,20074,,20111
step_down,naive,3,3935849,548695,239040,20075,,20087
step_down,naive,3,3961396,544944,312480,20204,,21001
step_down,naive,3,3976866,545066,290880,21132,,23868
step_down,naive,3,4012512,466390,239040,22780,,22335
step_down,naive,3,5002929,261824,239040,20084,,20078
step_down,naive,3,5008062,240656,202348,20095,,20175
step_down,naive,3,8115719,262016,193392,402974,,3081910
step_down,naive,3,8115835,300464,154512,737203,,3076811
step_down,naive,3,8115870,310432,144432,1029083,,3072246
step_down,naive,3,8116003,325264,129408,1284843,,3075168
step_down,naive,3,8116049,337624,116888,1508453,,3073730
step_down,naive,3,8116223,349984,104368,1703975,,3072633
step_down,naive,3,8116252,354928,99360,1874609,,3069054
step_down,naive,3,8116262,100612,,1874609,,
step_down,naive,3,8177119,260756,1252,1647889,,60849
step_down,naive,3,8182562,261992,90144,1449525,,60980
step_down,naive,3,8243079,276824,247896,1276509,,65404
step_down,naive,3,8248552,289184,265424,1125679,,69875
step_down,naive,3,8253748,301544,276692,994256,,74301
step_down,naive,3,8258907,313904,289212,879793,,78555
step_down,naive,3,8264074,326264,301732,780187,,82952
step_down,naive,3,8269258,338624,314252,693575,,87294
step_down,naive,3,8274885,350984,326772,618382,,92032
step_down,naive,3,8279943,364580,338040,553190,,96848
step_down,naive,3,8285347,376940,353064,496758,,101737
step_down,naive,3,8290526,389300,365584,447974,,106487
step_down,naive,3,8295647,401660,376852,405877,,111205
step_down,naive,3,8300748,414020,389372,369637,,115958
step_down,naive,3,8305999,426380,401892,338534,,120814
step_down,naive,3,8311156,438740,414412,311915,,125582
step_down,naive,3,8316354,451100,426932,289231,,130449
step_down,naive,3,8321506,463460,439452,269970,,135148
step_down,naive,3,8326780,475820,451972,253748,,140196
step_down,naive,3,8331955,488180,464492,240132,,144823
step_down,naive,3,8337102,500540,475760,228815,,149598
step_down,naive,3,8342223,512900,488280,219505,,154339
step_down,naive,3,8347527,526496,499548,205111,,104354
step_down,naive,3,8353268,538856,514572,193202,,109839
step_down,naive,3,8358418,545066,525840,182770,,109748
step_down,naive,3,9895491,497242,533352,222158,,222150
step_down,naive,3,10320455,496006,485776,201950,,201994
step_down,naive,3,13178092,466390,484524,201947,,202038
step_down,naive,3,13607487,491110,441956,191438,,191293
step_down,naive,3,13617845,515830,466996,191416,191265,191265
step_down,naive,3,13628165,540550,492036,191399,,191284
step_down,naive,3,13638527,548695,515824,191379,191241,191241
step_down,naive,3,18856091,466390,524588,217232,,217211
step_down,naive,3,19321781,491110,438200,187336,,186152
step_down,naive,3,19332481,515830,435696,187212,,186348
step_down,naive,3,19342523,540550,435696,187087,,186215
step_down,naive,3,19352921,548695,434444,186965,,186114
step_down,naive,3,24760959,260312,524588,217751,,217851
step_down,naive,3,24958182,260182,231675,217689,,217685
step_down,naive,3,24989190,260124,229116,190196,97977,97977
step_down,naive,3,25020266,260113,226612,159540,96924,96924
step_down,naive,3,25031175,259951,226612,151673,96606,96606
step_down,naive,3,25041463,123403,225360,144752,96310,96310
step_down,naive,3,25052156,117073,200320,138694,96294,96294
step_down,naive,3,25062291,116827,175280,133338,95846,95846
step_down,naive,3,25072581,116385,150295,128606,95489,95489
step_down,naive,3,25082970,115815,125255,124432,95216,95216
step_down,naive,3,25093359,115435,100215,120734,94850,94850
step_down,naive,3,25103639,115081,91451,117445,94428,94428
step_down,naive,3,25113963,115062,90199,114525,94091,94091
step_down,naive,3,25124310,114527,90199,111941,93855,93855
step_down,naive,3,25134611,114100,90144,106981,72266,72266
step_down,naive,3,25164001,113774,98908,101703,64764,64764
step_down,naive,3,25174262,113337,90144,96687,61582,61582
step_down,naive,3,25184754,466390,87640,92150,94428,60392
step_down,naive,3,25215625,371360,112680,81684,,60467
step_down,naive,3,25234693,335504,140224,79019,60370,60370
step_down,naive,3,25245104,320294,140224,76680,60310,60310
step_down,naive,3,25255568,315162,140224,74658,,60508
step_down,naive,3,25399837,314994,141476,62529,,60198
step_down,naive,3,25410080,338478,140224,62246,,60269
step_down,naive,3,25420298,352532,148988,61988,,60183
step_down,naive,3,25481544,314020,182792,61252,,62073
step_down,naive,3,25523064,314124,171524,63715,,69818
step_down,naive,3,25533446,315712,166516,64702,,71613
step_down,naive,3,25740440,315654,142728,62463,,60178
step_down,naive,3,25802632,340374,140224,61208,,60122
step_down,naive,3,25813224,354370,147736,61081,,60194
step_down,naive,3,25824041,354165,153996,60973,,60219
step_down,naive,3,25876222,315472,186548,60948,,62635
step_down,naive,3,25969345,313944,156500,69189,,74822
step_down,naive,3,26023660,315180,141476,69502,,67195
step_down,naive,3,26140841,338664,140224,62786,,60196
step_down,naive,3,26150881,353682,145232,62462,,60194
step_down,naive,3,26214520,315180,185296,61538,,62544
step_down,naive,3,26307639,315068,156500,69074,,73735
step_down,naive,3,26424273,338552,137720,65084,,60198
step_down,naive,3,26434335,353556,143980,64465,,60132
step_down,naive,3,26497785,315068,184044,62422,,62415
step_down,naive,3,26549596,318032,169020,65456,,71964
step_down,naive,3,26663957,342752,153996,68341,,65214
step_down,naive,3,26674315,356891,160256,67935,,65100
step_down,naive,3,26726080,318032,190304,66140,,64014
step_down,naive,3,26819860,314976,162760,71837,,76752
step_down,naive,3,26883494,313740,142728,71489,,68037
step_down,naive,3,26988213,337224,140224,63840,,60264
step_down,naive,3,26998501,352217,146484,63387,,60216
step_down,naive,3,27060591,313740,184044,61900,,62136
step_down,naive,3,27102047,316052,170272,64112,,69727
step_down,naive,3,27215881,340772,156500,68597,,66168
step_down,naive,3,27226238,354818,162760,68260,,65908
step_down,naive,3,27278037,316052,191556,66852,,65083
step_down,naive,3,27371666,313740,165264,72544,,77604
step_down,naive,3,27382552,313840,160256,72995,,76155
step_down,naive,3,27645899,337324,140224,61276,,60137
step_down,naive,3,27656161,352329,146484,61143,,60217
step_down,naive,3,27718309,313840,184044,60878,,62182
step_down,naive,4,1554,15360,1998,,,
step_down,naive,4,22397,16871,1879,20843,20843,20843
step_down,naive,4,23629,18718,2504,20997,,22075
step_down,naive,4,42995,21190,7200,20929,20453,20453
step_down,naive,4,49922,24038,10080,20872,,20476
step_down,naive,4,56881,26886,11520,20826,,20507
step_down,naive,4,63390,29734,11520,20767,20360,20360
step_down,naive,4,83741,32582,25920,20559,20195,20195
step_down,naive,4,86423,35430,28800,20528,,20318
step_down,naive,4,90598,36854,31680,20508,,20366
step_down,naive,4,92238,39702,34560,20479,,20279
step_down,naive,4,94458,42550,36000,20456,,20295
step_down,naive,4,96773,45398,40320,20429,,20245
step_down,naive,4,98454,48246,41760,20402,,20218
step_down,naive,4,100765,51094,46080,20376,,20200
step_down,naive,4,102500,53942,48960,20388,,20476
step_down,naive,4,103916,56790,50400,20358,20150,20150
step_down,naive,4,105338,59638,53280,20333,,20160
step_down,naive,4,106761,62486,56160,20306,20117,20117
step_down,naive,4,108186,65334,59040,20283,,20122
step_down,naive,4,111207,68182,63360,20282,,20380
step_down,naive,4,112343,71030,66240,20272,,20202
step_down,naive,4,114343,75302,67680,20294,,20448
step_down,naive,4,115242,78150,73440,20288,,20248
step_down,naive,4,116376,80998,76320,20277,,20203
step_down,naive,4,117327,83846,77760,20260,,20146
step_down,naive,4,118344,86694,80640,20245,,
step_down,naive,4,119319,89542,83520,20234,,20164
step_down,naive,4,120281,92390,86400,20229,,20201
step_down,naive,4,121118,95238,87840,20215,,20119
step_down,naive,4,122072,98086,90720,20206,,20143
step_down,naive,4,122986,100934,93600,20202,,20177
step_down,naive,4,123805,103782,96480,20198,,20173
step_down,naive,4,124601,106630,99360,20192,,20152
step_down,naive,4,125318,109478,100800,20184,,20132
step_down,naive,4,126112,112326,103680,20179,,20151
step_down,naive,4,126845,115174,106560,20173,,20132
step_down,naive,4,127591,118022,109440,20168,,20139
step_down,naive,4,128275,120870,110880,20162,,20124
step_down,naive,4,128961,123718,113760,20154,20105,20105
step_down,naive,4,130267,126566,119520,20177,,20328
step_down,naive,4,130905,129414,122400,20190,,20283
step_down,naive,4,131502,132262,125280,20197,,20252
step_down,naive,4,132050,135110,126720,20193,,20170
step_down,naive,4,132622,137958,129600,20183,,20113
step_down,naive,4,133236,140806,132480,20175,,20121
step_down,naive,4,134728,143654,138240,20194,,20332
step_down,naive,4,134878,146502,141120,20202,,20262
step_down,naive,4,135321,149350,142560,20190,,20111
step_down,naive,4,135873,152198,145440,20179,20102,20102
step_down,naive,4,136550,155046,149760,20177,,20169
step_down,naive,4,137097,157894,151200,20174,,20158
step_down,naive,4,137632,160742,154080,20174,,20175
step_down,naive,4,138091,163590,156960,20166,,20117
step_down,naive,4,138645,166438,159840,20161,,20126
step_down,naive,4,139200,169286,162720,20162,,20173
step_down,naive,4,139693,172134,165600,20163,,20176
step_down,naive,4,141880,184950,159840,20167,,20200
step_down,naive,4,143953,197766,172800,20174,,20224
step_down,naive,4,146106,212006,184320,20190,,20305
step_down,naive,4,148070,226246,198720,20207,,20328
step_down,naive,4,149970,241910,211680,20209,,20224
step_down,naive,4,152004,258998,224640,20208,,20206
step_down,naive,4,153920,276086,241920,20211,,20238
step_down,naive,4,155994,294598,257760,20226,,20334
step_down,naive,4,158010,314534,275040,20239,,20332
step_down,naive,4,159787,335894,293760,20227,,20146
step_down,naive,4,163401,358678,313920,20339,,21128
step_down,naive,4,165438,382886,335520,20446,,21196
step_down,naive,4,167674,409942,355680,20550,,21285
step_down,naive,4,170072,438422,381600,20688,,21654
step_down,naive,4,175296,471174,406080,21134,,22916
step_down,naive,4,181215,508198,434935,21888,,24879
step_down,naive,4,191674,552342,463735,23681,,27918
step_down,naive,4,243743,539856,496855,36608,,44259
step_down,naive,4,285588,466390,241920,40261,,40713
step_down,naive,4,407949,526198,237600,21137,,20108
step_down,naive,4,413103,544616,239040,21012,,20142
step_down,naive,4,428397,548695,239040,20718,,20088
step_down,naive,4,453798,544616,311040,20546,,20965
step_down,naive,4,474135,546972,280800,21741,,24667
step_down,naive,4,504780,466390,237600,22791,,22183
step_down,naive,4,581528,527622,239040,20504,,20122
step_down,naive,4,586671,545310,239040,20451,,20080
step_down,naive,4,597115,546734,239040,20382,,20116
step_down,naive,4,602302,548695,239040,20343,,20076
step_down,naive,4,628169,546734,315360,20360,,21130
step_down,naive,4,663870,545822,264960,22890,,24688
step_down,naive,4,684268,466390,236160,22888,,21994
step_down,naive,4,735317,526198,239040,20895,,20055
step_down,naive,4,740422,545822,240480,20792,,20072
step_down,naive,4,755663,548695,239040,20551,,20069
step_down,naive,4,781430,545388,312480,20451,,21059
step_down,naive,4,791710,546812,298080,20918,,22895
step_down,naive,4,812084,548695,267840,22569,,25035
step_down,naive,4,914011,546812,269280,23322,,24984
step_down,naive,4,939517,466390,233280,23136,,21821
step_down,naive,4,1000791,526198,240480,20747,,20149
step_down,naive,4,1005850,546812,239040,20663,,20076
step_down,naive,4,1021212,548695,240480,20491,,20131
step_down,naive,4,1046687,543964,312480,20402,,20959
step_down,naive,4,1067042,544876,282240,21662,,24683
step_down,naive,4,1092569,546300,246240,22901,,23061
step_down,naive,4,1097748,466390,240480,22837,,22390
step_down,naive,4,3628990,526198,240480,20111,,20135
step_down,naive,4,3634176,546252,243360,20140,,20345
step_down,naive,4,3649446,548695,239040,20147,,20084
step_down,naive,4,3675176,546252,313920,20253,,21095
step_down,naive,4,3695786,546902,283680,21653,,24905
step_down,naive,4,3726440,466390,241920,22924,,22537
step_down,naive,4,5007492,286032,239040,21286,,20064
step_down,naive,4,5028133,326473,225636,20810,,20080
step_down,naive,4,8093953,383433,224388,400554,,3060425
step_down,naive,4,8094013,441817,165348,732399,,3055319
step_down,naive,4,8094051,481689,125028,1022058,,3049675
step_down,naive,4,8094098,492813,113760,1275371,,3048562
step_down,naive,4,8094104,115012,,1275371,,
step_down,naive,4,8154621,384401,1252,1123514,,60517
step_down,naive,4,8159975,385637,91396,990664,,60719
step_down,naive,4,8220853,401705,370592,875072,,65932
step_down,naive,4,8226284,414065,389372,774458,,70165
step_down,naive,4,8231390,426425,401892,686962,,74497
step_down,naive,4,8236637,438785,414412,610952,,78889
step_down,naive,4,8241837,451145,426932,544989,,83250
step_down,naive,4,8247003,463505,439452,487811,,87569
step_down,naive,4,8252249,475865,451972,438334,,92001
step_down,naive,4,8257388,488225,464492,395624,,96657
step_down,naive,4,8262568,500585,475760,358864,,101547
step_down,naive,4,8267765,512945,488280,327300,,106357
step_down,naive,4,8272891,525305,500800,300269,,111057
step_down,naive,4,8278032,537665,513320,277214,,115835
step_down,naive,4,8283141,550025,525840,257640,,120622
step_down,naive,4,8288401,562385,538360,241114,,125439
step_down,naive,4,8293555,574745,550880,227255,,130247
step_down,naive,4,8298683,583926,563400,215722,,134996
step_down,naive,4,9091203,562566,572164,237761,,237773
step_down,naive,4,9329749,545478,550880,236789,,227990
step_down,naive,4,10008396,500314,533352,222180,,222118
step_down,naive,4,10438532,497842,488280,205487,,205564
step_down,naive,4,13231592,489532,485776,202359,,202471
step_down,naive,4,13787845,514252,465744,202032,,202222
step_down,naive,4,13798502,540208,488280,202064,,202294
step_down,naive,4,13809043,564928,515824,202060,,202035
step_down,naive,4,13819388,575920,542116,202055,,202024
step_down,naive,4,14607719,577212,552132,237608,,237767
step_down,naive,4,19052369,490630,553384,237940,,237793
step_down,naive,4,19593712,515350,458232,198347,,197898
step_down,naive,4,19603986,540070,458232,198275,,197771
step_down,naive,4,19614348,564790,456980,198199,,197670
step_down,naive,4,19624731,577212,455728,198161,,197898
step_down,naive,4,23852540,490630,441956,219764,,210120
step_down,naive,4,23862833,515350,440704,218437,,209150
step_down,naive,4,23873751,541306,438200,217062,,207442
step_down,naive,4,23884149,566026,435696,215714,,206282
step_down,naive,4,23894935,577212,434444,214332,,204664
step_down,naive,4,25309623,490630,398136,196035,,190626
step_down,naive,4,25373317,516586,389372,189580,,181019
step_down,naive,4,25383588,541306,388120,188239,,178853
step_down,naive,4,25394459,567262,386868,186961,,178020
step_down,naive,4,25405470,577212,384364,185569,,175829
step_down,naive,4,27757659,490630,363080,180093,,172896
step_down,naive,4,27800321,517822,356820,175277,,166237
step_down,naive,4,27810912,542542,355568,173961,,164756
step_down,naive,4,27821711,568498,354316,172618,,163218
step_down,naive,4,27832056,577212,351812,171236,,161565
step_down,naive,4,28260685,490630,336803,160935,,172219
step_down,naive,4,28399343,495401,1550,166775,,162407
step_down,naive,5,1558,15360,1998,,,
step_down,naive,5,22701,16871,1879,21143,21143,21143
step_down,naive,5,23887,18718,2504,21291,,22329
step_down,naive,5,43646,21190,7200,21220,20725,20725
step_down,naive,5,50449,24038,8640,21135,20544,20544
step_down,naive,5,57527,26886,11520,21070,,20615
step_down,naive,5,63966,29734,11520,20971,20280,20280
step_down,naive,5,84648,32582,24480,20617,20199,20199
step_down,naive,5,89991,35430,30240,20533,,20270
step_down,naive,5,92214,38278,33120,20493,,20217
step_down,naive,5,94688,41126,34560,20475,,20352
step_down,naive,5,96840,43974,38880,20442,,20214
step_down,naive,5,98545,46822,40320,20430,,20353
step_down,naive,5,100708,49670,44640,20402,,20213
step_down,naive,5,104985,53942,46080,20362,,20296
step_down,naive,5,106604,56790,51840,20340,,20187
step_down,naive,5,107766,59638,53280,20313,20128,20128
step_down,naive,5,109312,62486,56160,20299,,20201
step_down,naive,5,110499,65334,59040,20275,20114,20114
step_down,naive,5,111816,68182,61920,20255,,20117
step_down,naive,5,113582,71030,66240,20239,,20134
step_down,naive,5,115050,75302,67680,20250,,20330
step_down,naive,5,116716,79574,72000,20253,,20276
step_down,naive,5,118380,83846,76320,20254,,20264
step_down,naive,5,119222,86694,79200,20238,,20132
step_down,naive,5,120165,89542,82080,20223,,20118
step_down,naive,5,121195,92390,84960,20218,,20183
step_down,naive,5,122192,95238,87840,20218,,20224
step_down,naive,5,123060,98086,90720,20209,,20151
step_down,naive,5,125282,102358,95040,20214,,20255
step_down,naive,5,125731,105206,100800,20204,,20136
step_down,naive,5,126493,108054,102240,20193,,20119
step_down,naive,5,127229,110902,105120,20179,20085,20085
step_down,naive,5,128025,113750,108000,20171,,20117
step_down,naive,5,128813,116598,110880,20172,,20180
step_down,naive,5,129517,119446,112320,20169,,20151
step_down,naive,5,130715,122294,116640,20181,,20305
step_down,naive,5,131563,125142,119520,20209,,20409
step_down,naive,5,131950,127990,122400,20206,,20191
step_down,naive,5,132535,130838,123840,20198,,20149
step_down,naive,5,133210,133686,126720,20193,,20159
step_down,naive,5,133818,136534,129600,20187,,20150
step_down,naive,5,134411,139382,131040,20177,,20110
step_down,naive,5,135373,143654,135360,20177,,20177
step_down,naive,5,135947,146502,138240,20173,,20148
step_down,naive,5,137104,149350,144000,20171,,20180
step_down,naive,5,137636,152198,146880,20167,,20141
step_down,naive,5,138211,155046,149760,20165,,20153
step_down,naive,5,138771,157894,152640,20164,,20161
step_down,naive,5,139206,160742,154080,20156,,20105
step_down,naive,5,139728,163590,156960,20149,,
step_down,naive,5,140271,166438,159840,20146,,20126
step_down,naive,5,140738,169286,161280,20140,,20104
step_down,naive,5,143152,182102,157015,20167,,20362
step_down,naive,5,145573,194918,169975,20179,,20263
step_down,naive,5,147174,209158,181495,20182,,20207
step_down,naive,5,149280,223398,195895,20197,,20308
step_down,naive,5,151772,240486,207415,20230,,20462
