arm,role,rep,time_us,cwnd,bytes_in_flight,smoothed_rtt,min_rtt,latest_rtt
migrate_demo,client,5,1497970,37784,,605776,20298,
migrate_demo,client,5,1503222,38024,,605573,20298,
migrate_demo,client,5,1508460,38168,,605779,20298,
migrate_demo,client,5,1513731,38264,,605776,20298,
migrate_demo,client,5,1519080,38504,,605707,20298,
migrate_demo,client,5,1524284,38744,,605679,20298,
migrate_demo,client,5,1529484,38984,,605801,20298,
migrate_demo,client,5,1534758,39128,,605937,20298,
migrate_demo,client,5,1540034,39464,,605921,20298,
migrate_demo,client,5,1545270,39512,,605870,20298,
migrate_demo,client,5,1550637,39896,,605880,20298,
migrate_demo,client,5,1555901,40088,,605770,20298,
migrate_demo,client,5,1561116,40088,,605770,20298,
migrate_demo,client,5,1566362,40424,,605932,20298,
migrate_demo,client,5,1571630,40664,,606019,20298,
migrate_demo,client,5,1576848,40856,,606056,20298,
migrate_demo,client,5,1582101,41096,,606064,20298,
migrate_demo,client,5,1587333,41288,,606087,20298,
migrate_demo,client,5,1592635,41288,,606087,20298,
migrate_demo,client,5,1597863,41720,,606310,20298,
migrate_demo,client,5,1603179,41768,,606279,20298,
migrate_demo,client,5,1608420,42056,,606247,20298,
migrate_demo,client,5,1613650,42344,,606236,20298,
migrate_demo,client,5,1618851,42536,,606213,20298,
migrate_demo,client,5,1624169,42680,,606204,20298,
migrate_demo,client,5,1629408,42968,,606192,20298,
migrate_demo,client,5,1634750,42968,,606192,20298,
migrate_demo,client,5,1640123,43304,,606185,20298,
migrate_demo,client,5,1645346,43496,,606172,20298,
migrate_demo,client,5,1650603,43784,,606170,20298,
migrate_demo,client,5,1655947,43928,,606160,20298,
migrate_demo,client,5,1661431,43928,,606160,20298,
migrate_demo,client,5,1666677,43928,,606160,20298,
migrate_demo,client,5,1671966,44552,,606334,20298,
migrate_demo,client,5,1677217,44840,,606296,20298,
migrate_demo,client,5,1682501,44984,,606265,20298,
migrate_demo,client,5,1687720,45272,,606246,20298,
migrate_demo,client,5,1692990,45464,,606479,20298,
migrate_demo,client,5,1698217,45608,,606401,20298,
migrate_demo,client,5,1703491,45896,,606348,20298,
migrate_demo,client,5,1708731,46088,,606306,20298,
migrate_demo,client,5,1714028,46232,,606274,20298,
migrate_demo,client,5,1719204,46520,,606244,20298,
migrate_demo,client,5,1724414,46568,,606236,20298,
migrate_demo,client,5,1729689,46568,,606236,20298,
migrate_demo,client,5,1734920,47096,,606217,20298,
migrate_demo,client,5,1740128,47384,,606193,20298,
migrate_demo,client,5,1745404,47432,,606191,20298,
migrate_demo,client,5,1750634,47720,,606187,20298,
migrate_demo,client,5,1755956,48008,,606178,20298,
migrate_demo,client,5,1761207,48008,,606178,20298,
migrate_demo,client,5,1766413,48008,,606178,20298,
migrate_demo,client,5,1771625,48096,,606170,20298,
migrate_demo,client,5,1776914,48096,,606170,20298,
migrate_demo,client,5,1782141,48096,,606165,20298,
migrate_demo,client,5,1787363,48096,,606165,20298,
migrate_demo,client,5,1792651,48096,,606167,20298,
migrate_demo,client,5,1797960,48096,,606160,20298,
migrate_demo,client,5,1803196,48096,,606160,20298,
migrate_demo,client,5,1808406,48096,,606161,20298,
migrate_demo,client,5,1813698,48096,,606163,20298,
migrate_demo,client,5,1818980,48096,,606163,20298,
migrate_demo,client,5,1824244,48096,,606158,20298,
migrate_demo,client,5,1829479,48096,,606157,20298,
migrate_demo,client,5,1834724,48096,,606153,20298,
migrate_demo,client,5,1840040,48096,,606153,20298,
migrate_demo,client,5,1845291,48096,,606337,20298,
migrate_demo,client,5,1850567,48096,,606337,20298,
migrate_demo,client,5,1855871,48096,,606287,20298,
migrate_demo,client,5,1861084,48096,,606287,20298,
migrate_demo,client,5,1866623,48096,,606261,20298,
migrate_demo,client,5,1871922,48096,,606261,20298,
migrate_demo,client,5,1877144,48096,,606398,20298,
migrate_demo,client,5,1882369,48096,,606398,20298,
migrate_demo,client,5,1887650,48096,,606336,20298,
migrate_demo,client,5,1892920,48096,,606302,20298,
migrate_demo,client,5,1898130,48096,,606302,20298,
migrate_demo,client,5,1903389,48096,,606266,20298,
migrate_demo,client,5,1908609,48096,,606236,20298,
migrate_demo,client,5,1913845,48096,,606236,20298,
migrate_demo,client,5,1919111,48096,,606236,20298,
migrate_demo,client,5,1924297,48096,,606236,20298,
migrate_demo,client,5,1929557,48096,,606236,20298,
migrate_demo,client,5,1934802,48096,,606236,20298,
migrate_demo,client,5,1940065,48096,,606236,20298,
migrate_demo,client,5,1945351,48096,,606236,20298,
migrate_demo,client,5,1950595,48096,,606236,20298,
migrate_demo,client,5,1955777,48096,,606236,20298,
migrate_demo,client,5,1961042,48096,,606236,20298,
migrate_demo,client,5,1966538,48096,,606236,20298,
migrate_demo,client,5,1971813,48096,,606236,20298,
migrate_demo,client,5,1977045,48096,,606236,20298,
migrate_demo,client,5,1982323,48096,,606236,20298,
migrate_demo,client,5,1987641,48096,,606236,20298,
migrate_demo,client,5,1992885,48096,,606236,20298,
migrate_demo,client,5,1998132,48096,,606236,20298,
migrate_demo,client,5,2003725,48096,,606236,20298,
migrate_demo,client,5,2009061,48096,,606236,20298,
migrate_demo,client,5,2014301,48096,,606236,20298,
migrate_demo,client,5,2019571,48096,,606236,20298,
migrate_demo,client,5,2024932,48096,,606236,20298,
migrate_demo,client,5,2030221,48096,,606236,20298,
migrate_demo,client,5,2035507,48096,,606236,20298,
migrate_demo,client,5,2040741,48096,,606236,20298,
migrate_demo,client,5,2046037,48096,,606236,20298,
migrate_demo,client,5,2051310,48096,,606236,20298,
migrate_demo,client,5,2056569,48096,,606236,20298,
migrate_demo,client,5,2061812,48096,,606236,20298,
migrate_demo,client,5,2067068,48096,,606236,20298,
migrate_demo,client,5,2072577,48096,,606236,20298,
migrate_demo,client,5,2077856,48096,,606236,20298,
migrate_demo,client,5,2083148,48096,,606236,20298,
migrate_demo,client,5,2088514,48096,,606236,20298,
migrate_demo,client,5,2093831,48096,,606236,20298,
migrate_demo,client,5,2099119,48096,,606236,20298,
migrate_demo,client,5,2104362,48096,,606236,20298,
migrate_demo,client,5,2109674,48096,,606236,20298,
migrate_demo,client,5,2114979,48096,,606236,20298,
migrate_demo,client,5,2120225,48096,,606236,20298,
migrate_demo,client,5,2125470,48096,,606236,20298,
migrate_demo,client,5,2130785,48096,,606236,20298,
migrate_demo,client,5,2136092,48096,,606236,20298,
migrate_demo,client,5,2141483,48096,,606236,20298,
migrate_demo,client,5,2146794,48096,,606236,20298,
migrate_demo,client,5,2152029,48096,,606236,20298,
migrate_demo,client,5,2157275,48096,,606236,20298,
migrate_demo,client,5,2162523,48096,,606236,20298,
migrate_demo,client,5,2167788,48096,,606236,20298,
